ID,Name,HospitalID,Type
90-06,T-06,90,treatment
90-35,A-35,90,assessment
90-85,A-85,90,assessment
90-65,T-65,90,treatment
90-24,T-24,90,treatment
90-100,T-100,90,treatment
90-64,T-64,90,treatment
90-03,T-03,90,treatment
90-82,T-82,90,treatment
90-29,A-29,90,assessment
90-40,T-40,90,treatment
90-97,T-97,90,treatment
90-73,T-73,90,treatment
90-21,A-21,90,assessment
90-15,T-15,90,treatment
90-26,A-26,90,assessment
91-100,A-100,91,assessment
91-46,A-46,91,assessment
91-79,A-79,91,assessment
91-29,A-29,91,assessment
91-91,T-91,91,treatment
91-46,T-46,91,treatment
91-52,T-52,91,treatment
91-29,A-29,91,assessment
91-19,A-19,91,assessment
91-67,A-67,91,assessment
91-10,T-10,91,treatment
91-44,A-44,91,assessment
91-97,T-97,91,treatment
91-52,A-52,91,assessment
91-94,A-94,91,assessment
91-33,A-33,91,assessment
91-76,T-76,91,treatment
91-38,T-38,91,treatment
91-31,T-31,91,treatment
91-70,T-70,91,treatment
91-36,T-36,91,treatment
91-09,A-09,91,assessment
91-43,T-43,91,treatment
91-67,A-67,91,assessment
91-66,A-66,91,assessment
91-14,A-14,91,assessment
91-01,T-01,91,treatment
91-22,A-22,91,assessment
91-98,A-98,91,assessment
91-13,T-13,91,treatment
91-12,T-12,91,treatment
91-19,T-19,91,treatment
91-81,A-81,91,assessment
91-63,A-63,91,assessment
91-55,A-55,91,assessment
91-62,T-62,91,treatment
91-69,A-69,91,assessment
91-08,T-08,91,treatment
91-57,T-57,91,treatment
91-40,A-40,91,assessment
91-54,A-54,91,assessment
91-87,T-87,91,treatment
91-94,T-94,91,treatment
91-62,A-62,91,assessment
91-30,A-30,91,assessment
91-54,A-54,91,assessment
91-67,T-67,91,treatment
91-76,T-76,91,treatment
91-90,T-90,91,treatment
91-73,A-73,91,assessment
91-07,T-07,91,treatment
91-39,A-39,91,assessment
91-02,A-02,91,assessment
91-39,A-39,91,assessment
91-20,T-20,91,treatment
91-09,T-09,91,treatment
91-06,T-06,91,treatment
91-39,T-39,91,treatment
91-50,A-50,91,assessment
91-10,T-10,91,treatment
91-91,T-91,91,treatment
91-98,T-98,91,treatment
91-16,A-16,91,assessment
92-56,T-56,92,treatment
92-04,A-04,92,assessment
92-98,A-98,92,assessment
92-85,T-85,92,treatment
92-89,T-89,92,treatment
92-40,T-40,92,treatment
92-79,T-79,92,treatment
92-52,T-52,92,treatment
92-42,A-42,92,assessment
92-17,T-17,92,treatment
92-09,T-09,92,treatment
92-67,A-67,92,assessment
92-03,T-03,92,treatment
92-48,A-48,92,assessment
92-66,A-66,92,assessment
92-48,T-48,92,treatment
92-69,A-69,92,assessment
92-35,T-35,92,treatment
92-28,T-28,92,treatment
92-48,T-48,92,treatment
92-15,A-15,92,assessment
92-71,T-71,92,treatment
92-65,A-65,92,assessment
92-53,T-53,92,treatment
92-04,T-04,92,treatment
92-76,A-76,92,assessment
92-42,T-42,92,treatment
92-61,T-61,92,treatment
92-07,A-07,92,assessment
92-51,T-51,92,treatment
92-40,A-40,92,assessment
92-74,A-74,92,assessment
92-04,A-04,92,assessment
92-26,T-26,92,treatment
92-16,A-16,92,assessment
92-14,A-14,92,assessment
92-40,T-40,92,treatment
92-27,A-27,92,assessment
92-07,A-07,92,assessment
92-16,A-16,92,assessment
92-51,T-51,92,treatment
92-76,A-76,92,assessment
92-34,A-34,92,assessment
92-49,A-49,92,assessment
92-74,A-74,92,assessment
92-60,T-60,92,treatment
92-98,T-98,92,treatment
92-12,A-12,92,assessment
92-77,A-77,92,assessment
92-100,T-100,92,treatment
92-89,T-89,92,treatment
92-33,T-33,92,treatment
92-12,T-12,92,treatment
92-47,A-47,92,assessment
92-39,T-39,92,treatment
92-49,A-49,92,assessment
92-43,T-43,92,treatment
92-09,T-09,92,treatment
92-85,A-85,92,assessment
92-81,A-81,92,assessment
92-98,T-98,92,treatment
93-91,T-91,93,treatment
93-80,T-80,93,treatment
93-20,T-20,93,treatment
93-100,A-100,93,assessment
93-62,T-62,93,treatment
93-06,T-06,93,treatment
93-85,T-85,93,treatment
93-73,A-73,93,assessment
93-58,A-58,93,assessment
93-59,T-59,93,treatment
93-04,T-04,93,treatment
93-56,T-56,93,treatment
93-30,T-30,93,treatment
93-60,A-60,93,assessment
93-35,A-35,93,assessment
93-64,A-64,93,assessment
93-28,T-28,93,treatment
93-100,T-100,93,treatment
93-06,T-06,93,treatment
93-27,T-27,93,treatment
93-29,A-29,93,assessment
93-99,T-99,93,treatment
93-97,A-97,93,assessment
93-73,T-73,93,treatment
93-43,T-43,93,treatment
93-70,A-70,93,assessment
93-68,T-68,93,treatment
93-100,T-100,93,treatment
93-76,A-76,93,assessment
93-53,A-53,93,assessment
93-17,A-17,93,assessment
93-29,T-29,93,treatment
93-67,T-67,93,treatment
93-25,T-25,93,treatment
93-27,A-27,93,assessment
93-46,A-46,93,assessment
93-52,T-52,93,treatment
93-16,A-16,93,assessment
93-88,T-88,93,treatment
93-82,T-82,93,treatment
93-49,A-49,93,assessment
93-64,A-64,93,assessment
93-53,A-53,93,assessment
93-04,T-04,93,treatment
93-02,A-02,93,assessment
93-14,A-14,93,assessment
93-43,A-43,93,assessment
93-88,T-88,93,treatment
93-27,A-27,93,assessment
93-93,A-93,93,assessment
93-82,T-82,93,treatment
93-92,T-92,93,treatment
93-44,A-44,93,assessment
93-33,T-33,93,treatment
93-47,T-47,93,treatment
93-27,A-27,93,assessment
93-16,A-16,93,assessment
93-37,T-37,93,treatment
93-61,T-61,93,treatment
93-28,T-28,93,treatment
94-66,T-66,94,treatment
94-79,T-79,94,treatment
94-51,A-51,94,assessment
94-13,T-13,94,treatment
94-98,A-98,94,assessment
94-31,A-31,94,assessment
94-84,A-84,94,assessment
94-44,T-44,94,treatment
94-88,A-88,94,assessment
94-89,A-89,94,assessment
94-37,A-37,94,assessment
94-13,T-13,94,treatment
94-81,T-81,94,treatment
94-71,A-71,94,assessment
94-63,T-63,94,treatment
94-55,T-55,94,treatment
94-62,T-62,94,treatment
94-16,T-16,94,treatment
94-69,T-69,94,treatment
94-99,T-99,94,treatment
94-50,A-50,94,assessment
94-93,A-93,94,assessment
94-16,T-16,94,treatment
94-44,A-44,94,assessment
94-68,A-68,94,assessment
94-20,T-20,94,treatment
94-37,T-37,94,treatment
94-04,A-04,94,assessment
94-10,A-10,94,assessment
94-01,T-01,94,treatment
94-20,A-20,94,assessment
94-49,A-49,94,assessment
94-14,A-14,94,assessment
94-86,A-86,94,assessment
94-86,T-86,94,treatment
94-20,T-20,94,treatment
94-45,T-45,94,treatment
94-79,A-79,94,assessment
94-07,T-07,94,treatment
94-36,A-36,94,assessment
94-88,T-88,94,treatment
94-58,T-58,94,treatment
94-54,A-54,94,assessment
94-02,A-02,94,assessment
94-25,T-25,94,treatment
94-64,T-64,94,treatment
94-66,T-66,94,treatment
94-20,T-20,94,treatment
94-36,A-36,94,assessment
94-20,A-20,94,assessment
94-87,A-87,94,assessment
94-38,A-38,94,assessment
94-26,T-26,94,treatment
94-65,A-65,94,assessment
94-75,A-75,94,assessment
94-55,A-55,94,assessment
94-16,T-16,94,treatment
94-09,T-09,94,treatment
94-67,T-67,94,treatment
94-23,A-23,94,assessment
94-45,A-45,94,assessment
94-93,T-93,94,treatment
94-22,T-22,94,treatment
94-20,T-20,94,treatment
94-52,A-52,94,assessment
94-50,T-50,94,treatment
94-27,T-27,94,treatment
94-61,T-61,94,treatment
94-15,T-15,94,treatment
94-89,T-89,94,treatment
94-75,A-75,94,assessment
94-75,A-75,94,assessment
95-55,T-55,95,treatment
95-77,A-77,95,assessment
95-46,T-46,95,treatment
95-19,T-19,95,treatment
95-94,A-94,95,assessment
95-88,T-88,95,treatment
95-15,T-15,95,treatment
95-25,T-25,95,treatment
95-77,A-77,95,assessment
95-32,A-32,95,assessment
95-26,T-26,95,treatment
95-72,A-72,95,assessment
95-04,T-04,95,treatment
95-62,A-62,95,assessment
95-33,T-33,95,treatment
95-03,T-03,95,treatment
95-97,A-97,95,assessment
95-99,A-99,95,assessment
95-07,T-07,95,treatment
95-28,A-28,95,assessment
95-57,T-57,95,treatment
95-35,A-35,95,assessment
95-14,A-14,95,assessment
95-90,T-90,95,treatment
95-62,T-62,95,treatment
95-35,A-35,95,assessment
95-07,A-07,95,assessment
95-35,A-35,95,assessment
95-11,A-11,95,assessment
95-42,A-42,95,assessment
95-96,A-96,95,assessment
95-63,A-63,95,assessment
95-75,T-75,95,treatment
95-08,T-08,95,treatment
95-49,A-49,95,assessment
95-34,A-34,95,assessment
95-59,A-59,95,assessment
95-61,T-61,95,treatment
95-50,A-50,95,assessment
95-34,T-34,95,treatment
95-81,T-81,95,treatment
95-68,A-68,95,assessment
95-61,A-61,95,assessment
95-46,A-46,95,assessment
95-34,T-34,95,treatment
95-85,A-85,95,assessment
95-60,A-60,95,assessment
95-48,T-48,95,treatment
95-68,T-68,95,treatment
95-68,A-68,95,assessment
95-69,T-69,95,treatment
95-84,T-84,95,treatment
95-85,T-85,95,treatment
95-95,T-95,95,treatment
95-97,T-97,95,treatment
95-41,A-41,95,assessment
95-62,A-62,95,assessment
95-56,A-56,95,assessment
95-76,T-76,95,treatment
95-16,A-16,95,assessment
96-11,A-11,96,assessment
96-09,T-09,96,treatment
96-54,T-54,96,treatment
96-25,T-25,96,treatment
96-30,T-30,96,treatment
96-40,A-40,96,assessment
96-93,A-93,96,assessment
96-70,T-70,96,treatment
96-42,A-42,96,assessment
96-19,A-19,96,assessment
96-13,T-13,96,treatment
96-38,T-38,96,treatment
96-44,T-44,96,treatment
96-55,T-55,96,treatment
96-64,A-64,96,assessment
96-81,A-81,96,assessment
96-83,T-83,96,treatment
96-05,A-05,96,assessment
96-32,T-32,96,treatment
96-26,A-26,96,assessment
96-19,T-19,96,treatment
96-34,A-34,96,assessment
96-25,T-25,96,treatment
96-36,T-36,96,treatment
96-65,T-65,96,treatment
96-69,T-69,96,treatment
96-47,T-47,96,treatment
96-54,T-54,96,treatment
96-24,A-24,96,assessment
96-45,T-45,96,treatment
96-29,A-29,96,assessment
96-45,A-45,96,assessment
96-03,T-03,96,treatment
96-89,T-89,96,treatment
96-50,A-50,96,assessment
96-38,T-38,96,treatment
96-54,A-54,96,assessment
96-100,A-100,96,assessment
96-55,T-55,96,treatment
96-11,T-11,96,treatment
96-75,A-75,96,assessment
96-87,A-87,96,assessment
96-68,A-68,96,assessment
96-48,A-48,96,assessment
96-76,T-76,96,treatment
96-09,T-09,96,treatment
96-85,A-85,96,assessment
96-85,T-85,96,treatment
97-47,T-47,97,treatment
97-97,A-97,97,assessment
97-51,A-51,97,assessment
97-69,T-69,97,treatment
97-09,A-09,97,assessment
97-58,A-58,97,assessment
97-42,A-42,97,assessment
97-31,T-31,97,treatment
97-88,A-88,97,assessment
97-92,A-92,97,assessment
97-52,T-52,97,treatment
97-86,A-86,97,assessment
97-68,A-68,97,assessment
97-21,A-21,97,assessment
97-11,T-11,97,treatment
97-74,T-74,97,treatment
97-65,A-65,97,assessment
97-17,A-17,97,assessment
97-48,T-48,97,treatment
97-28,T-28,97,treatment
97-49,A-49,97,assessment
97-68,A-68,97,assessment
97-97,A-97,97,assessment
97-48,T-48,97,treatment
97-43,A-43,97,assessment
97-22,A-22,97,assessment
97-62,T-62,97,treatment
97-86,A-86,97,assessment
97-26,A-26,97,assessment
97-48,A-48,97,assessment
97-07,A-07,97,assessment
97-94,T-94,97,treatment
97-94,A-94,97,assessment
97-100,T-100,97,treatment
97-08,T-08,97,treatment
97-33,T-33,97,treatment
97-35,T-35,97,treatment
97-18,T-18,97,treatment
97-24,A-24,97,assessment
97-71,T-71,97,treatment
97-90,A-90,97,assessment
97-16,T-16,97,treatment
97-73,T-73,97,treatment
97-13,T-13,97,treatment
97-03,A-03,97,assessment
97-100,A-100,97,assessment
97-89,A-89,97,assessment
97-48,T-48,97,treatment
97-18,A-18,97,assessment
97-79,T-79,97,treatment
97-87,T-87,97,treatment
97-93,T-93,97,treatment
97-37,A-37,97,assessment
98-67,A-67,98,assessment
98-51,T-51,98,treatment
98-66,T-66,98,treatment
98-21,T-21,98,treatment
98-42,T-42,98,treatment
98-45,A-45,98,assessment
98-92,A-92,98,assessment
98-32,A-32,98,assessment
98-43,A-43,98,assessment
98-50,T-50,98,treatment
98-94,T-94,98,treatment
98-22,T-22,98,treatment
98-34,A-34,98,assessment
98-65,T-65,98,treatment
98-90,A-90,98,assessment
98-88,T-88,98,treatment
98-91,A-91,98,assessment
98-98,A-98,98,assessment
98-78,T-78,98,treatment
98-45,T-45,98,treatment
98-80,T-80,98,treatment
98-75,T-75,98,treatment
98-88,T-88,98,treatment
98-43,T-43,98,treatment
98-67,A-67,98,assessment
98-94,T-94,98,treatment
98-35,A-35,98,assessment
98-01,T-01,98,treatment
98-56,T-56,98,treatment
98-87,A-87,98,assessment
98-08,A-08,98,assessment
98-09,T-09,98,treatment
98-48,T-48,98,treatment
98-10,A-10,98,assessment
98-64,A-64,98,assessment
98-80,T-80,98,treatment
98-46,A-46,98,assessment
98-56,A-56,98,assessment
98-79,A-79,98,assessment
98-97,T-97,98,treatment
98-24,T-24,98,treatment
98-12,T-12,98,treatment
98-84,T-84,98,treatment
98-94,A-94,98,assessment
98-07,A-07,98,assessment
98-60,A-60,98,assessment
98-79,A-79,98,assessment
98-96,T-96,98,treatment
98-10,A-10,98,assessment
98-14,A-14,98,assessment
98-100,A-100,98,assessment
98-42,A-42,98,assessment
98-34,T-34,98,treatment
98-48,T-48,98,treatment
98-93,T-93,98,treatment
98-23,A-23,98,assessment
98-83,A-83,98,assessment
98-49,T-49,98,treatment
98-46,A-46,98,assessment
98-90,T-90,98,treatment
98-39,A-39,98,assessment
98-24,T-24,98,treatment
98-60,A-60,98,assessment
98-33,A-33,98,assessment
98-63,A-63,98,assessment
98-56,A-56,98,assessment
98-59,A-59,98,assessment
98-75,T-75,98,treatment
98-99,T-99,98,treatment
99-48,T-48,99,treatment
99-76,A-76,99,assessment
99-26,A-26,99,assessment
99-61,A-61,99,assessment
99-68,T-68,99,treatment
99-90,A-90,99,assessment
99-93,A-93,99,assessment
99-69,T-69,99,treatment
99-13,T-13,99,treatment
99-31,T-31,99,treatment
99-59,T-59,99,treatment
99-100,A-100,99,assessment
99-65,A-65,99,assessment
99-01,A-01,99,assessment
99-05,A-05,99,assessment
99-44,A-44,99,assessment
99-31,T-31,99,treatment
99-25,A-25,99,assessment
99-40,A-40,99,assessment
99-23,T-23,99,treatment
99-94,A-94,99,assessment
99-23,A-23,99,assessment
99-19,A-19,99,assessment
99-12,A-12,99,assessment
99-83,A-83,99,assessment
99-91,A-91,99,assessment
99-62,T-62,99,treatment
99-11,A-11,99,assessment
99-06,T-06,99,treatment
99-50,A-50,99,assessment
99-29,A-29,99,assessment
99-42,A-42,99,assessment
99-83,T-83,99,treatment
99-73,A-73,99,assessment
99-19,T-19,99,treatment
99-63,A-63,99,assessment
99-92,A-92,99,assessment
99-95,A-95,99,assessment
99-46,T-46,99,treatment
99-98,T-98,99,treatment
99-93,A-93,99,assessment
99-05,T-05,99,treatment
99-77,T-77,99,treatment
99-76,T-76,99,treatment
99-64,T-64,99,treatment
99-80,A-80,99,assessment
99-71,T-71,99,treatment
99-90,A-90,99,assessment
99-32,T-32,99,treatment
99-40,T-40,99,treatment
99-28,T-28,99,treatment
99-31,A-31,99,assessment
99-72,A-72,99,assessment
99-03,T-03,99,treatment
99-89,T-89,99,treatment
99-96,T-96,99,treatment
99-84,T-84,99,treatment
100-65,T-65,100,treatment
100-48,A-48,100,assessment
100-95,A-95,100,assessment
100-13,T-13,100,treatment
100-56,T-56,100,treatment
100-52,T-52,100,treatment
100-82,T-82,100,treatment
100-82,A-82,100,assessment
100-58,A-58,100,assessment
100-92,A-92,100,assessment
100-19,T-19,100,treatment
100-45,A-45,100,assessment
100-18,A-18,100,assessment
100-39,A-39,100,assessment
100-44,A-44,100,assessment
100-27,T-27,100,treatment
100-38,A-38,100,assessment
100-76,T-76,100,treatment
100-01,T-01,100,treatment
100-66,T-66,100,treatment
100-51,T-51,100,treatment
100-38,T-38,100,treatment
100-81,A-81,100,assessment
100-51,T-51,100,treatment
100-60,A-60,100,assessment
100-06,A-06,100,assessment
100-84,T-84,100,treatment
100-86,T-86,100,treatment
100-54,T-54,100,treatment
100-55,T-55,100,treatment
100-73,A-73,100,assessment
100-08,T-08,100,treatment
100-66,A-66,100,assessment
100-38,T-38,100,treatment
100-51,A-51,100,assessment
100-83,A-83,100,assessment
100-76,T-76,100,treatment
100-05,A-05,100,assessment
100-80,A-80,100,assessment
100-46,A-46,100,assessment
100-96,A-96,100,assessment
100-77,T-77,100,treatment
100-86,A-86,100,assessment
100-67,T-67,100,treatment
100-25,A-25,100,assessment
100-02,T-02,100,treatment
100-72,T-72,100,treatment
100-23,A-23,100,assessment
100-68,T-68,100,treatment
100-40,A-40,100,assessment
100-64,T-64,100,treatment
100-100,A-100,100,assessment
100-76,T-76,100,treatment
100-39,T-39,100,treatment
100-53,T-53,100,treatment
100-77,T-77,100,treatment
100-29,A-29,100,assessment
100-50,A-50,100,assessment
100-10,A-10,100,assessment
100-60,T-60,100,treatment
101-44,T-44,101,treatment
101-25,A-25,101,assessment
101-07,A-07,101,assessment
101-12,A-12,101,assessment
101-43,T-43,101,treatment
101-59,A-59,101,assessment
101-91,T-91,101,treatment
101-93,A-93,101,assessment
101-65,T-65,101,treatment
101-31,A-31,101,assessment
101-94,T-94,101,treatment
101-23,A-23,101,assessment
101-25,T-25,101,treatment
101-07,T-07,101,treatment
101-56,A-56,101,assessment
101-26,T-26,101,treatment
101-90,T-90,101,treatment
101-85,A-85,101,assessment
101-15,A-15,101,assessment
101-17,T-17,101,treatment
101-12,T-12,101,treatment
101-20,A-20,101,assessment
101-42,T-42,101,treatment
101-37,T-37,101,treatment
101-62,A-62,101,assessment
101-18,A-18,101,assessment
101-67,T-67,101,treatment
101-26,T-26,101,treatment
101-28,T-28,101,treatment
101-90,T-90,101,treatment
101-19,T-19,101,treatment
101-75,A-75,101,assessment
101-90,A-90,101,assessment
101-05,T-05,101,treatment
101-54,A-54,101,assessment
101-43,A-43,101,assessment
101-06,T-06,101,treatment
101-02,T-02,101,treatment
101-70,A-70,101,assessment
101-02,A-02,101,assessment
101-30,T-30,101,treatment
101-32,A-32,101,assessment
101-62,A-62,101,assessment
101-36,A-36,101,assessment
101-02,A-02,101,assessment
101-29,T-29,101,treatment
101-17,A-17,101,assessment
101-54,A-54,101,assessment
101-60,A-60,101,assessment
101-67,A-67,101,assessment
101-72,T-72,101,treatment
101-64,T-64,101,treatment
101-73,A-73,101,assessment
101-90,A-90,101,assessment
101-30,T-30,101,treatment
101-24,A-24,101,assessment
101-60,T-60,101,treatment
101-10,A-10,101,assessment
101-44,T-44,101,treatment
101-15,A-15,101,assessment
101-36,T-36,101,treatment
101-75,T-75,101,treatment
101-10,A-10,101,assessment
101-41,T-41,101,treatment
101-09,T-09,101,treatment
101-90,A-90,101,assessment
101-45,A-45,101,assessment
101-85,T-85,101,treatment
102-22,T-22,102,treatment
102-05,T-05,102,treatment
102-58,T-58,102,treatment
102-82,T-82,102,treatment
102-97,T-97,102,treatment
102-67,T-67,102,treatment
102-03,A-03,102,assessment
102-44,A-44,102,assessment
102-63,A-63,102,assessment
102-45,T-45,102,treatment
102-34,A-34,102,assessment
102-93,T-93,102,treatment
102-98,A-98,102,assessment
102-29,A-29,102,assessment
102-08,A-08,102,assessment
102-28,A-28,102,assessment
102-80,A-80,102,assessment
102-99,A-99,102,assessment
102-28,A-28,102,assessment
102-37,A-37,102,assessment
102-71,T-71,102,treatment
102-37,T-37,102,treatment
102-40,A-40,102,assessment
102-63,T-63,102,treatment
102-84,T-84,102,treatment
102-96,A-96,102,assessment
102-93,A-93,102,assessment
102-18,A-18,102,assessment
102-08,T-08,102,treatment
102-25,T-25,102,treatment
102-02,A-02,102,assessment
102-82,T-82,102,treatment
102-29,T-29,102,treatment
102-84,A-84,102,assessment
102-87,T-87,102,treatment
102-87,T-87,102,treatment
102-11,T-11,102,treatment
102-76,T-76,102,treatment
102-40,T-40,102,treatment
102-61,T-61,102,treatment
102-35,T-35,102,treatment
102-36,T-36,102,treatment
102-65,A-65,102,assessment
102-10,T-10,102,treatment
102-85,T-85,102,treatment
102-54,T-54,102,treatment
102-56,A-56,102,assessment
102-68,T-68,102,treatment
102-54,A-54,102,assessment
102-49,A-49,102,assessment
102-49,T-49,102,treatment
102-58,A-58,102,assessment
102-43,A-43,102,assessment
102-07,A-07,102,assessment
102-56,A-56,102,assessment
102-79,A-79,102,assessment
102-40,T-40,102,treatment
102-65,A-65,102,assessment
102-28,A-28,102,assessment
102-97,A-97,102,assessment
102-84,A-84,102,assessment
102-29,T-29,102,treatment
102-48,T-48,102,treatment
102-38,A-38,102,assessment
102-91,T-91,102,treatment
102-70,T-70,102,treatment
102-51,A-51,102,assessment
102-57,A-57,102,assessment
102-16,A-16,102,assessment
102-06,A-06,102,assessment
102-39,A-39,102,assessment
103-56,T-56,103,treatment
103-46,A-46,103,assessment
103-25,A-25,103,assessment
103-16,A-16,103,assessment
103-100,T-100,103,treatment
103-77,A-77,103,assessment
103-87,A-87,103,assessment
103-57,A-57,103,assessment
103-05,A-05,103,assessment
103-25,A-25,103,assessment
103-24,A-24,103,assessment
103-68,T-68,103,treatment
103-09,T-09,103,treatment
103-76,T-76,103,treatment
103-81,A-81,103,assessment
103-72,T-72,103,treatment
103-30,A-30,103,assessment
103-10,T-10,103,treatment
103-51,T-51,103,treatment
103-16,T-16,103,treatment
103-80,T-80,103,treatment
103-38,T-38,103,treatment
103-22,T-22,103,treatment
103-45,T-45,103,treatment
103-64,T-64,103,treatment
103-90,A-90,103,assessment
103-98,T-98,103,treatment
103-23,A-23,103,assessment
103-63,A-63,103,assessment
103-13,A-13,103,assessment
103-21,A-21,103,assessment
103-98,T-98,103,treatment
103-16,T-16,103,treatment
103-40,A-40,103,assessment
103-96,A-96,103,assessment
103-01,T-01,103,treatment
103-26,T-26,103,treatment
103-23,A-23,103,assessment
103-34,T-34,103,treatment
103-12,T-12,103,treatment
103-15,T-15,103,treatment
103-11,A-11,103,assessment
103-21,T-21,103,treatment
103-31,A-31,103,assessment
103-63,T-63,103,treatment
103-98,T-98,103,treatment
103-58,A-58,103,assessment
103-33,T-33,103,treatment
103-04,A-04,103,assessment
103-02,T-02,103,treatment
103-02,T-02,103,treatment
103-99,A-99,103,assessment
103-76,T-76,103,treatment
103-94,T-94,103,treatment
103-62,T-62,103,treatment
104-18,T-18,104,treatment
104-99,A-99,104,assessment
104-20,A-20,104,assessment
104-45,A-45,104,assessment
104-98,A-98,104,assessment
104-20,T-20,104,treatment
104-11,A-11,104,assessment
104-75,A-75,104,assessment
104-67,T-67,104,treatment
104-08,T-08,104,treatment
104-96,A-96,104,assessment
104-16,A-16,104,assessment
104-67,T-67,104,treatment
104-86,A-86,104,assessment
104-21,A-21,104,assessment
104-42,A-42,104,assessment
104-26,A-26,104,assessment
104-21,A-21,104,assessment
104-17,T-17,104,treatment
104-93,A-93,104,assessment
104-08,A-08,104,assessment
104-41,T-41,104,treatment
104-23,T-23,104,treatment
104-63,A-63,104,assessment
104-83,T-83,104,treatment
104-52,T-52,104,treatment
104-100,A-100,104,assessment
104-53,A-53,104,assessment
104-50,T-50,104,treatment
104-67,T-67,104,treatment
104-61,A-61,104,assessment
104-79,A-79,104,assessment
104-93,T-93,104,treatment
104-05,A-05,104,assessment
104-21,T-21,104,treatment
104-52,T-52,104,treatment
104-56,T-56,104,treatment
104-90,T-90,104,treatment
104-94,A-94,104,assessment
104-94,A-94,104,assessment
104-90,A-90,104,assessment
104-32,A-32,104,assessment
104-18,T-18,104,treatment
104-55,T-55,104,treatment
104-98,A-98,104,assessment
104-50,A-50,104,assessment
104-56,T-56,104,treatment
104-82,A-82,104,assessment
104-56,A-56,104,assessment
105-36,A-36,105,assessment
105-04,A-04,105,assessment
105-58,T-58,105,treatment
105-34,T-34,105,treatment
105-94,T-94,105,treatment
105-78,A-78,105,assessment
105-80,A-80,105,assessment
105-55,A-55,105,assessment
105-89,T-89,105,treatment
105-82,A-82,105,assessment
105-31,T-31,105,treatment
105-41,A-41,105,assessment
105-63,A-63,105,assessment
105-58,A-58,105,assessment
105-14,T-14,105,treatment
105-23,T-23,105,treatment
105-89,T-89,105,treatment
105-08,A-08,105,assessment
105-91,A-91,105,assessment
105-37,T-37,105,treatment
105-82,A-82,105,assessment
105-24,A-24,105,assessment
105-88,T-88,105,treatment
105-34,T-34,105,treatment
105-07,A-07,105,assessment
105-34,A-34,105,assessment
105-67,A-67,105,assessment
105-04,A-04,105,assessment
105-04,A-04,105,assessment
105-79,T-79,105,treatment
105-30,T-30,105,treatment
105-79,A-79,105,assessment
105-01,A-01,105,assessment
105-72,A-72,105,assessment
105-38,T-38,105,treatment
105-52,T-52,105,treatment
105-30,T-30,105,treatment
105-99,A-99,105,assessment
105-12,A-12,105,assessment
105-36,A-36,105,assessment
105-94,T-94,105,treatment
105-48,T-48,105,treatment
105-27,A-27,105,assessment
105-11,T-11,105,treatment
105-25,A-25,105,assessment
105-71,A-71,105,assessment
105-08,A-08,105,assessment
105-56,T-56,105,treatment
105-95,T-95,105,treatment
105-80,T-80,105,treatment
105-48,T-48,105,treatment
105-89,T-89,105,treatment
105-71,A-71,105,assessment
105-45,A-45,105,assessment
105-03,A-03,105,assessment
106-63,A-63,106,assessment
106-84,T-84,106,treatment
106-22,A-22,106,assessment
106-79,T-79,106,treatment
106-92,A-92,106,assessment
106-28,A-28,106,assessment
106-57,T-57,106,treatment
106-64,A-64,106,assessment
106-14,T-14,106,treatment
106-06,T-06,106,treatment
106-66,T-66,106,treatment
106-57,T-57,106,treatment
106-26,A-26,106,assessment
106-73,A-73,106,assessment
106-13,T-13,106,treatment
106-33,T-33,106,treatment
106-59,T-59,106,treatment
106-93,A-93,106,assessment
106-85,T-85,106,treatment
106-48,T-48,106,treatment
106-92,A-92,106,assessment
106-85,T-85,106,treatment
106-55,T-55,106,treatment
106-12,A-12,106,assessment
106-09,A-09,106,assessment
106-14,A-14,106,assessment
106-45,A-45,106,assessment
106-24,A-24,106,assessment
106-44,T-44,106,treatment
106-70,A-70,106,assessment
106-35,T-35,106,treatment
106-53,T-53,106,treatment
106-12,T-12,106,treatment
106-99,A-99,106,assessment
106-76,A-76,106,assessment
106-93,A-93,106,assessment
106-90,T-90,106,treatment
106-49,A-49,106,assessment
106-93,A-93,106,assessment
106-59,T-59,106,treatment
106-92,T-92,106,treatment
106-68,A-68,106,assessment
106-85,A-85,106,assessment
106-50,T-50,106,treatment
106-34,A-34,106,assessment
106-55,T-55,106,treatment
106-59,A-59,106,assessment
106-81,A-81,106,assessment
106-62,A-62,106,assessment
106-92,A-92,106,assessment
106-15,A-15,106,assessment
106-86,A-86,106,assessment
106-10,T-10,106,treatment
106-88,T-88,106,treatment
106-69,A-69,106,assessment
106-96,A-96,106,assessment
106-82,A-82,106,assessment
106-73,A-73,106,assessment
106-63,T-63,106,treatment
106-68,A-68,106,assessment
106-91,A-91,106,assessment
106-61,A-61,106,assessment
106-84,A-84,106,assessment
106-95,A-95,106,assessment
106-70,A-70,106,assessment
106-69,A-69,106,assessment
106-01,A-01,106,assessment
106-22,T-22,106,treatment
107-69,A-69,107,assessment
107-43,T-43,107,treatment
107-88,A-88,107,assessment
107-87,A-87,107,assessment
107-31,T-31,107,treatment
107-77,T-77,107,treatment
107-89,A-89,107,assessment
107-83,A-83,107,assessment
107-74,T-74,107,treatment
107-48,T-48,107,treatment
107-17,A-17,107,assessment
107-72,A-72,107,assessment
107-95,A-95,107,assessment
