"PROVIDER_ID","HOSPITAL_NAME","ADDRESS","CITY","STATE","ZIP_CODE","COUNTY","PHONE_NUMBER"
"110050",MURRAY MEDICAL CENTER,"707 OLD DALTON ELLIJAY ROAD, PO BOX 1406",CHATSWORTH,GA,"30705",MURRAY,"7065172031"
"110225",PIEDMONT MOUNTAINSIDE HOSPITAL INC,"1266 HIGHWAY 515 SOUTH",JASPER,GA,"30143",PICKENS,"7063015269"
"131305",STEELE MEMORIAL MEDICAL CENTER,"203 SOUTH DAISY STREET",SALMON,ID,"83467",LEMHI,"2087565612"
"140053",ST JOHNS HOSPITAL,"800 E CARPENTER ST",SPRINGFIELD,IL,"62769",SANGAMON,"2175446464"
"140162",ST JOSEPH MEDICAL CENTER,"2200 E WASHINGTON",BLOOMINGTON,IL,"61701",MCLEAN,"3096623311"
"140164",MEMORIAL HOSPITAL OF CARBONDALE,"405 W JACKSON",CARBONDALE,IL,"62902",JACKSON,"6185490721"
"140125",GATEWAY REGIONAL MEDICAL CENTER,"2100 MADISON AVENUE",GRANITE CITY,IL,"62040",MADISON,"6187983175"
"140059",JERSEY COMMUNITY HOSPITAL,"400 MAPLE SUMMIT ROAD",JERSEYVILLE,IL,"62052",JERSEY,"6184986402"
"130049",KOOTENAI HEALTH,"2003 KOOTENAI HEALTH WAY",COEUR D'ALENE,ID,"83814",KOOTENAI,"2086254000"
"140063",RUSH OAK PARK HOSPITAL,"520 S MAPLE AVE",OAK PARK,IL,"60304",COOK,"7083839300"
"140019",SHELBY MEMORIAL HOSPITAL,"200 S CEDAR ST",SHELBYVILLE,IL,"62565",SHELBY,"2177743961"
"140067",SAINT FRANCIS MEDICAL CENTER,"530 NE GLEN OAK AVE",PEORIA,IL,"61637",PEORIA,"3096552000"
"140179",LITTLE COMPANY OF MARY HOSPITAL,"2800 W 95TH ST",EVERGREEN PARK,IL,"60805",COOK,"7084226200"
"140080",PRESENCE SAINT FRANCIS HOSPITAL,"355 RIDGE AVE",EVANSTON,IL,"60202",COOK,"8473164000"
"131302",NORTH CANYON MEDICAL CENTER,"267 NORTH CANYON DR",GOODING,ID,"83330",GOODING,"2089344433"
"140150",UNIVERSITY OF ILLINOIS HOSPITAL,"1740 WEST TAYLOR ST SUITE 1400",CHICAGO,IL,"60612",COOK,"3129963900"
"10005",MARSHALL MEDICAL CENTER SOUTH,"2505 U S HIGHWAY 431 NORTH",BOAZ,AL,"35957",MARSHALL,"2565938310"
"10029",EAST ALABAMA MEDICAL CENTER,"2000 PEPPERELL PARKWAY",OPELIKA,AL,"36801",LEE,"3347493411"
"50225",FEATHER RIVER HOSPITAL,"5974 PENTZ ROAD",PARADISE,CA,"95969",BUTTE,"5308779361"
"10036",ANDALUSIA REGIONAL HOSPITAL,"849 SOUTH THREE NOTCH STREET",ANDALUSIA,AL,"36420",COVINGTON,"3342228466"
"10083",SOUTH BALDWIN REGIONAL MEDICAL CENTER,"1613 NORTH MCKENZIE STREET",FOLEY,AL,"36535",BALDWIN,"2519493400"
"10085",DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,"1201 7TH STREET SE",DECATUR,AL,"35601",MORGAN,"2563412000"
"21310",MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,AK,"99752",NORTHWEST ARCTIC,"9074423321"
"21309",KANAKANAK HOSPITAL,P O BOX 130,DILLINGHAM,AK,"99576",DILLINGHAM,"9078425201"
"10126",TROY REGIONAL MEDICAL CENTER,"1330 HIGHWAY 231 SOUTH",TROY,AL,"36081",PIKE,"3346705000"
"20026",ALASKA NATIVE MEDICAL CENTER,"4315 DIPLOMACY DR",ANCHORAGE,AK,"99508",ANCHORAGE,"9075632662"
"30062",SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,"2200 EAST SHOW LOW LAKE ROAD",SHOW LOW,AZ,"85901",NAVAJO,"9285376399"
"20008",BARTLETT REGIONAL HOSPITAL,"3260 HOSPITAL DR",JUNEAU,AK,"99801",JUNEAU,"9077968900"
"20012",FAIRBANKS MEMORIAL HOSPITAL,"1650 COWLES STREET",FAIRBANKS,AK,"99701",FAIRBANKS NORTH STAR,"9074528181"
"21313",SOUTH PENINSULA HOSPITAL,"4300 BARTLETT ST",HOMER,AK,"99603",,"9072358101"
"110135",TAYLOR REGIONAL HOSPITAL,"222 PERRY HWY",HAWKINSVILLE,GA,"31036",PULASKI,"4787830200"
"30011",ST JOSEPH'S HOSPITAL,"350 NORTH WILMOT ROAD",TUCSON,AZ,"85711",PIMA,"5208733000"
"110032",STEPHENS COUNTY HOSPITAL,"163 HOSPITAL DRIVE",TOCCOA,GA,"30577",STEPHENS,"7062824250"
"30033",BANNER PAYSON MEDICAL CENTER,"807 SOUTH PONDEROSA DRIVE",PAYSON,AZ,"85541",GILA,"9284743222"
"30036",CHANDLER REGIONAL MEDICAL CENTER,"1955 WEST FRYE ROAD",CHANDLER,AZ,"85224",MARICOPA,"4807283000"
"30038",SCOTTSDALE OSBORN MEDICAL CENTER,"7400 EAST OSBORN ROAD",SCOTTSDALE,AZ,"85251",MARICOPA,"4808824000"
"30087",SCOTTSDALE SHEA MEDICAL CENTER,"9003 EAST SHEA BOULEVARD",SCOTTSDALE,AZ,"85260",MARICOPA,"4803233009"
"30069",HAVASU REGIONAL MEDICAL CENTER,"101 CIVIC CENTER LANE",LAKE HAVASU CITY,AZ,"86403",MOHAVE,"9288558185"
"31309",SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,AZ,"86505",APACHE,"9287554541"
"31312",COPPER QUEEN COMMUNITY HOSPITAL,"101 COLE AVENUE",BISBEE,AZ,"85603",COCHISE,"5204326401"
"30110",ABRAZO WEST CAMPUS,"13677 WEST MCDOWELL ROAD",GOODYEAR,AZ,"85395",MARICOPA,"6238821515"
"30119",MERCY GILBERT MEDICAL CENTER,"3555 SOUTH VAL VISTA DRIVE",GILBERT,AZ,"85296",MARICOPA,"4807288000"
"31307",PARKER INDIAN HEALTH CENTER,"12033 AGENCY ROAD",PARKER,AZ,"85344",LA PAZ,"9286692137"
"140064",ST MARY MEDICAL CENTER,"3333 NORTH SEMINARY",GALESBURG,IL,"61401",KNOX,"3093443161"
"40119",WHITE RIVER MEDICAL CENTER,"1710 HARRISON STREET",BATESVILLE,AR,"72503",INDEPENDENCE,"8702621200"
"41303",MERCY HOSPITAL TURNER MEMORIAL,"801 WEST RIVER STREET",OZARK,AR,"72949",FRANKLIN,"4796674138"
"41312",BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,"1800 BYPASS ROAD",HEBER SPRINGS,AR,"72543",CLEBURNE,"5018873000"
"41319","DE QUEEN MEDICAL CENTER, INC","1306 WEST COLLIN RAYE DRIVE",DE QUEEN,AR,"71832",SEVIER,"8705844111"
"50008",CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,"601 DUBOCE AVE",SAN FRANCISCO,CA,"94117",SAN FRANCISCO,"4156006000"
"50022",RIVERSIDE COMMUNITY HOSPITAL,"4445 MAGNOLIA AVENUE",RIVERSIDE,CA,"92501",RIVERSIDE,"9517883000"
"41322",FULTON COUNTY HOSPITAL,"679 NORTH MAIN STREET",SALEM,AR,"72576",FULTON,"8708952691"
"41323",ASHLEY COUNTY MEDICAL CENTER,"1015 UNITY ROAD",CROSSETT,AR,"71635",ASHLEY,"8703644111"
"230244",GARDEN CITY HOSPITAL,"6245 INKSTER RD",GARDEN CITY,MI,"48135",WAYNE,"7344213300"
"50038",SANTA CLARA VALLEY MEDICAL CENTER,"751 SOUTH BASCOM AVENUE",SAN JOSE,CA,"95128",SANTA CLARA,"4088855000"
"50042",ST ELIZABETH COMMUNITY HOSPITAL,"2550 SISTER MARY COLUMBA DRIVE",RED BLUFF,CA,"96080",TEHAMA,"5305298012"
"50077",SCRIPPS MERCY HOSPITAL,"4077 5TH AVE",SAN DIEGO,CA,"92103",SAN DIEGO,"6192948111"
"50090",SONOMA VALLEY HOSPITAL,"347 ANDRIEUX ST",SONOMA,CA,"95476",SONOMA,"7079355000"
"50056",ANTELOPE VALLEY HOSPITAL,"1600 W AVE J",LANCASTER,CA,"93534",LOS ANGELES,"6619495000"
"50113",SAN MATEO MEDICAL CENTER,"222 W 39TH AVE",SAN MATEO,CA,"94403",SAN MATEO,"6505732222"
"230269","BEAUMONT HOSPITAL, TROY","44201 DEQUINDRE ROAD",TROY,MI,"48085",OAKLAND,"2489648800"
"50075",KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,"275 W MACARTHUR BOULEVARD",OAKLAND,CA,"94611",ALAMEDA,"5107521000"
"50116",NORTHRIDGE HOSPITAL MEDICAL CENTER,"18300 ROSCOE BLVD",NORTHRIDGE,CA,"91325",LOS ANGELES,"8188858500"
"51305",MAYERS MEMORIAL HOSPITAL,"43563 HWY 299 EAST",FALL RIVER MILLS,CA,"96028",SHASTA,"5303365511"
"70004",SHARON HOSPITAL,"50 HOSPITAL HILL ROAD, PO BOX 789",SHARON,CT,"6069",LITCHFIELD,"8603644228"
"111312",OPTIM MEDICAL CENTER - SCREVEN,"215 MIMS ROAD",SYLVANIA,GA,"30467",SCREVEN,"9125647426"
"50688",SAINT LOUISE REGIONAL HOSPITAL,"9400 NO NAME UNO",GILROY,CA,"95020",SANTA CLARA,"4088482000"
"50690",KAISER FOUNDATION HOSPITAL-SANTA ROSA,"401 BICENTENNIAL WAY",SANTA ROSA,CA,"95403",SONOMA,"7075714000"
"50689",SAN RAMON REGIONAL MEDICAL CTR,"6001 NORRIS CANYON ROAD",SAN RAMON,CA,"94583",CONTRA COSTA,"9252759200"
"50228",SAN FRANCISCO GENERAL HOSPITAL,"1001 POTRERO AVENUE",SAN FRANCISCO,CA,"94110",SAN FRANCISCO,"4152068000"
"50350",BEVERLY HOSPITAL,"309 W BEVERLY BLVD",MONTEBELLO,CA,"90640",LOS ANGELES,"3237261222"
"50280",MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,CA,"96001",SHASTA,"5302256102"
"50633",TWIN CITIES COMMUNITY HOSPITAL,"1100 LAS TABLAS RD",TEMPLETON,CA,"93465",SAN LUIS OBISPO,"8054343500"
"121300",KAUAI VETERANS MEMORIAL HOSPITAL,"4643 WAIMEA CANYON DRIVE",WAIMEA,HI,"96796",KAUAI,"8083389431"
"50334",SALINAS VALLEY MEMORIAL HOSPITAL,"450 EAST ROMIE LANE",SALINAS,CA,"93901",MONTEREY,"8317574333"
"50496",JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,"2540 EAST ST",CONCORD,CA,"94520",CONTRA COSTA,"9256828200"
"50492",CLOVIS COMMUNITY MEDICAL CENTER,"2755 HERNDON AVE",CLOVIS,CA,"93611",FRESNO,"5593244000"
"50498",SUTTER AUBURN FAITH HOSPITAL,"11815 EDUCATION STREET",AUBURN,CA,"95603",PLACER,"5308884500"
"50597",FOOTHILL PRESBYTERIAN HOSPITAL,"250 S GRAND AVE",GLENDORA,CA,"91740",LOS ANGELES,"6269638411"
"50232",FRENCH HOSPITAL MEDICAL CENTER,"1911 JOHNSON AVE",SAN LUIS OBISPO,CA,"93401",SAN LUIS OBISPO,"8055435353"
"50235",PROVIDENCE SAINT JOSEPH MEDICAL CTR,"501 SOUTH BUENA VISTA",BURBANK,CA,"91505",LOS ANGELES,"8188435111"
"50359",TULARE REGIONAL MEDICAL CENTER,"869 CHERRY AVENUE",TULARE,CA,"93274",TULARE,"5596880821"
"50159",VENTURA COUNTY MEDICAL CENTER,"3291 LOMA VISTA RD",VENTURA,CA,"93003",VENTURA,"8056526075"
"50502",SAINT VINCENT MEDICAL CENTER,"2131 W 3RD ST",LOS ANGELES,CA,"90057",LOS ANGELES,"2134847111"
"50373",LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,CA,"90033",LOS ANGELES,"3232262800"
"110128",MEADOWS REGIONAL MEDICAL CENTER,ONE MEADOWS PARKWAY,VIDALIA,GA,"30474",TOOMBS,"9125355828"
"310028",NEWTON MEDICAL CENTER,"175 HIGH ST",NEWTON,NJ,"7860",SUSSEX,"9735798300"
"440104",ERLANGER MEDICAL CENTER,"975 E 3RD ST",CHATTANOOGA,TN,"37403",HAMILTON,"4237787000"
"50512",KAISER FOUNDATION HOSPITAL - FREMONT,"39400 PASEO PADRE PKWY",FREMONT,CA,"94538",ALAMEDA,"5107844000"
"100320",POINCIANA MEDICAL CENTER,"325 CYPRESS PKWY",KISSIMMEE,FL,"34758",OSCEOLA,"4075302000"
"60114",PARKER ADVENTIST HOSPITAL,"9395 CROWN CREST BLVD",PARKER,CO,"80138",DOUGLAS,"3032694000"
"50739",CENTINELA HOSPITAL MEDICAL CENTER,"555 EAST HARDY STREET",INGLEWOOD,CA,"90301",LOS ANGELES,"3106734660"
"61323",PROWERS MEDICAL CENTER,"401 KENDALL DRIVE",LAMAR,CO,"81052",PROWERS,"7193364343"
"50742",OLYMPIA MEDICAL CENTER,"5900 WEST OLYMPIC BOULEVARD",LOS ANGELES,CA,"90036",LOS ANGELES,"3106575900"
"50581",LAKEWOOD REGIONAL MEDICAL CENTER,"3700 E SOUTH ST",LAKEWOOD,CA,"90712",LOS ANGELES,"5626026751"
"61300",WEISBROD MEMORIAL COUNTY HOSPITAL,"1208 LUTHER STREET",EADS,CO,"81036",KIOWA,"7194385401"
"51324",NORTHERN INYO HOSPITAL,"150 PIONEER LANE",BISHOP,CA,"93514",INYO,"7608735811"
"60075",VALLEY VIEW HOSPITAL ASSOCIATION,"1906 BLAKE AVE",GLENWOOD SPRINGS,CO,"81601",GARFIELD,"9709456535"
"61301",RIO GRANDE HOSPITAL,"310 COUNTY RD 14",DEL NORTE,CO,"81132",RIO GRANDE,"7196572510"
"50779","MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL","1680 EAST 120TH STREET",LOS ANGELES,CA,"90059",LOS ANGELES,"4248356808"
"60103",CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,"100 HEALTH PARK DRIVE",LOUISVILLE,CO,"80027",BOULDER,"3036731000"
"50747",SOUTH COAST GLOBAL MEDICAL CENTER,"2701 S BRISTOL ST",SANTA ANA,CA,"92704",ORANGE,"7147545454"
"50751",MIRACLE MILE MEDICAL CENTER,"6000 SAN VICENTE BLVD",LOS ANGELES,CA,"90036",LOS ANGELES,"3239301040"
"50580",LA PALMA INTERCOMMUNITY HOSPITAL,"7901 WALKER STREET",LA PALMA,CA,"90623",ORANGE,"7146707400"
"310014",COOPER UNIVERSITY HOSPITAL,"1 COOPER PLAZA",CAMDEN,NJ,"8103",CAMDEN,"8563422000"
"60043",KEEFE MEMORIAL HOSPITAL,"602 N 6TH W ST",CHEYENNE WELLS,CO,"80810",CHEYENNE,"7197675661"
"60036",ARKANSAS VALLEY REGIONAL MEDICAL CENTER,"1100 CARSON AVENUE",LA JUNTA,CO,"81050",OTERO,"7193836000"
"100054",TWIN CITIES HOSPITAL,"2190 HWY 85 N",NICEVILLE,FL,"32578",OKALOOSA,"8506784131"
"100179",MEMORIAL HOSPITAL JACKSONVILLE,"3625 UNIVERSITY BLVD S",JACKSONVILLE,FL,"32216",DUVAL,"9043996111"
"131319",MINIDOKA MEMORIAL HOSPITAL,"1224 8TH STREET",RUPERT,ID,"83350",MINIDOKA,"2084360481"
"100039",BROWARD HEALTH MEDICAL CENTER,"1600 S ANDREWS AVE",FORT LAUDERDALE,FL,"33316",BROWARD,"9543554400"
"100289",CLEVELAND CLINIC HOSPITAL,"3100 WESTON RD",WESTON,FL,"33331",BROWARD,"9546895000"
"140202",ADVOCATE CONDELL MEDICAL CENTER,"801 S MILWAUKEE AVE",LIBERTYVILLE,IL,"60048",LAKE,"8479905200"
"100086",BROWARD HEALTH NORTH,"201 E SAMPLE RD",POMPANO BEACH,FL,"33064",BROWARD,"9547866950"
"131321",ST MARY'S HOSPITAL,"701 LEWISTON ST",COTTONWOOD,ID,"83522",IDAHO,"2089623251"
"100167",PLANTATION GENERAL HOSPITAL,"401 NW 42ND AVE",PLANTATION,FL,"33317",BROWARD,"9545875010"
"100281",MEMORIAL HOSPITAL WEST,"703 N FLAMINGO RD",PEMBROKE PINES,FL,"33028",BROWARD,"9544365000"
"100008",BAPTIST HOSPITAL OF MIAMI,"8900 N KENDALL DR",MIAMI,FL,"33176",MIAMI-DADE,"7865961960"
"70036",JOHN DEMPSEY HOSPITAL,"263 FARMINGTON AVE",FARMINGTON,CT,"6032",HARTFORD,"8606791145"
"70035","HOSPITAL OF CENTRAL CONNECTICUT, THE","100 GRAND STREET",NEW BRITAIN,CT,"6050",HARTFORD,"8602245011"
"131323",ST LUKE'S WOOD RIVER MEDICAL CENTER,"100 HOSPITAL DRIVE",KETCHUM,ID,"83340",BLAINE,"2087278800"
"70038","CONNECTICUT HOSPICE INC,THE","100 DOUBLE BEACH ROAD",BRANFORD,CT,"6405",NEW HAVEN,"2033157500"
"140101",MORRIS HOSPITAL & HEALTHCARE CENTERS,"150 W HIGH ST",MORRIS,IL,"60450",GRUNDY,"8159422932"
"100050",LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,"1475 W 49TH ST",HIALEAH,FL,"33012",MIAMI-DADE,"3055582500"
"100259",SOUTH BAY HOSPITAL,"4016 SUN CITY CENTER BLVD",SUN CITY CENTER,FL,"33573",HILLSBOROUGH,"8136343301"
"70039",MASONICARE HEALTH CENTER,"22 MASONIC AVE",WALLINGFORD,CT,"6492",NEW HAVEN,"2036795900"
"131327",GRITMAN MEDICAL CENTER,"700 SOUTH MAIN STREET",MOSCOW,ID,"83843",LATAH,"2088824511"
"100177",CAPE CANAVERAL HOSPITAL,"701 W COCOA BEACH CAUSEWAY",COCOA BEACH,FL,"32932",BREVARD,"3217997111"
"100298",FLORIDA STATE HOSPITAL UNIT 31 MED,"100 N MAIN ST",CHATTAHOOCHEE,FL,"32324",GADSDEN,"8506637536"
"73300",CONNECTICUT CHILDRENS MEDICAL CENTER,"282 WASHINGTON STREET",HARTFORD,CT,"6106",HARTFORD,"8605459000"
"90008",UNITED MEDICAL CENTER,"1310 SOUTHERN AVENUE  SE",WASHINGTON,DC,"20032",DISTRICT OF COLUMBIA,"2025746611"
"110003","MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC","1900 TEBEAU STREET",WAYCROSS,GA,"31501",WARE,"9122872500"
"70010",BRIDGEPORT HOSPITAL,"267 GRANT STREET",BRIDGEPORT,CT,"6610",FAIRFIELD,"2033843000"
"100018",NAPLES COMMUNITY HOSPITAL,"350 7TH ST N",NAPLES,FL,"34102",COLLIER,"2394365000"
"113301",CHILDRENS HEALTHCARE OF ATLANTA AT SCOTTISH RITE,"1001 JOHNSON FERRY RD",ATLANTA,GA,"30342",FULTON,"4047855252"
"110142",EVANS MEMORIAL HOSPITAL,"200 N RIVER STREET",CLAXTON,GA,"30417",EVANS,"9127395105"
"101300",FLORIDA HOSPITAL WAUCHULA,"533 CARLTON ST",WAUCHULA,FL,"33873",HARDEE,"8637733101"
"101301",SHANDS LIVE OAK REGIONAL MEDICAL CENTER,"1100 SW 11TH ST",LIVE OAK,FL,"32060",SUWANNEE,"9043621413"
"110069",HOUSTON MEDICAL CENTER,"1601 WATSON BOULEVARD",WARNER ROBINS,GA,"31093",HOUSTON,"4789224281"
"101313",MARINERS HOSPITAL,"91500 OVERSEAS HIGHWAY",TAVERNIER,FL,"33070",MONROE,"3054343000"
"101303",LAKE BUTLER HOSPITAL,"850 E MAIN ST",LAKE BUTLER,FL,"32054",UNION,"3864962323"
"110234",SGMC BERRIEN CAMPUS,"1221 E MCPHERSON AVENUE",NASHVILLE,GA,"31639",BERRIEN,"2295437100"
"70017",MIDSTATE MEDICAL CENTER,"435 LEWIS AVENUE",MERIDEN,CT,"6450",NEW HAVEN,"2036948200"
"111320",HIGGINS GENERAL HOSPITAL,"200 ALLEN MEMORIAL DRIVE",BREMEN,GA,"30110",HARALSON,"7708242210"
"110040",NORTHRIDGE MEDICAL CENTER,"70 MEDICAL CENTER DRIVE",COMMERCE,GA,"30529",JACKSON,"7063351100"
"111302",BLECKLEY MEMORIAL HOSPITAL,"145 EAST PEACOCK STREET",COCHRAN,GA,"31014",BLECKLEY,"4789346211"
"70022",YALE-NEW HAVEN HOSPITAL,"20 YORK ST",NEW HAVEN,CT,"6504",NEW HAVEN,"2036884242"
"110041",HABERSHAM COUNTY MEDICAL CTR,"541 HISTORIC HIGHWAY 441-NORTH",DEMOREST,GA,"30535",HABERSHAM,"7067542161"
"110194",DONALSONVILLE HOSPITAL INC,"102 HOSPITAL CIR",DONALSONVILLE,GA,"39845",SEMINOLE,"2295245217"
"110198",WELLSTAR NORTH FULTON HOSPITAL,"3000 HOSPITAL BOULEVARD",ROSWELL,GA,"30076",FULTON,"7707512500"
"70028",ST VINCENT'S MEDICAL CENTER,"2800 MAIN ST",BRIDGEPORT,CT,"6606",FAIRFIELD,"2035765551"
"110078",EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE ST NE",ATLANTA,GA,"30308",FULTON,"4046864411"
"110168",REDMOND REGIONAL MEDICAL CENTER,"501 REDMOND ROAD",ROME,GA,"30165",FLOYD,"7068023012"
"110165",SOUTHERN REGIONAL MEDICAL CENTER,"11 UPPER RIVERDALE ROAD, SW",RIVERDALE,GA,"30274",CLAYTON,"7709918160"
"120014",WILCOX MEMORIAL HOSPITAL,"3-3420 KUHIO HIGHWAY",LIHUE,HI,"96766",KAUAI,"8082451103"
"100117",BAPTIST MEDICAL CENTER - BEACHES,"1350 13TH AVE S",JACKSONVILLE BEACH,FL,"32250",DUVAL,"9042472900"
"100121",BARTOW REGIONAL MEDICAL CENTER,"2200 OSPREY BLVD",BARTOW,FL,"33831",POLK,"8635338111"
"111336",MOUNTAIN LAKES MEDICAL CENTER,"196 RIDGECREST CIRCLE",CLAYTON,GA,"30525",RABUN,"7067820400"
"100234",WEST PALM HOSPITAL,"2201 45TH ST",WEST PALM BEACH,FL,"33407",PALM BEACH,"5618446141"
"140158",MERCY HOSPITAL AND MEDICAL CENTER,"2525 S MICHIGAN AVE",CHICAGO,IL,"60616",COOK,"3125672000"
"131304",HARMS MEMORIAL HOSPITAL,"510 ROOSEVELT STREET",AMERICAN FALLS,ID,"83211",POWER,"2082263200"
"131307",WEISER MEMORIAL HOSPITAL,"645 EAST 5TH STREET",WEISER,ID,"83672",WASHINGTON,"2085490370"
"140122",ADVENTIST HINSDALE HOSPITAL,"120 NORTH OAK ST",HINSDALE,IL,"60521",DUPAGE,"6308569000"
"140015",BLESSING HOSPITAL,BROADWAY AT 11TH STREET,QUINCY,IL,"62301",ADAMS,"2172235811"
"130028",PORTNEUF MEDICAL CENTER,"777 HOSPITAL WAY",POCATELLO,ID,"83201",BANNOCK,"2082391452"
"140062",PALOS COMMUNITY HOSPITAL,"12251 SOUTH 80TH AVENUE",PALOS HEIGHTS,IL,"60463",COOK,"7089234000"
"140137",GREENVILLE REGIONAL HOSPITAL,"200 HEALTHCARE DR",GREENVILLE,IL,"62246",BOND,"6186641230"
"140180",PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,"2233 W DIVISION ST",CHICAGO,IL,"60622",COOK,"3127702000"
"131314",SHOSHONE MEDICAL CENTER,"25 JACOBS GULCH ROAD",KELLOGG,ID,"83837",SHOSHONE,"2087841221"
"140077",TOUCHETTE REGIONAL HOSPITAL INC,"5900 BOND AVENUE",CENTREVILLE,IL,"62207",SAINT CLAIR,"6183323060"
"140046",GOOD SAMARITAN REGIONAL HLTH CENTER,"1 GOOD SAMARITAN WAY",MOUNT VERNON,IL,"62864",JEFFERSON,"6188991469"
"140184",HEARTLAND REGIONAL MEDICAL CENTER,"3333 W DE YOUNG",MARION,IL,"62959",WILLIAMSON,"6189987000"
"41308",MCGEHEE HOSPITAL,"900 SOUTH THIRD STREET",MCGEHEE,AR,"71654",DESHA,"8702225600"
"41331",OZARKS COMMUNITY HOSPITAL OF GRAVETTE,"1101 JACKSON STREET SW",GRAVETTE,AR,"72736",BENTON,"4797875291"
"50013",ST HELENA HOSPITAL,"10 WOODLAND ROAD",SAINT HELENA,CA,"94574",NAPA,"7079633611"
"50100",SHARP MEMORIAL HOSPITAL,"7901 FROST ST",SAN DIEGO,CA,"92123",SAN DIEGO,"8589393400"
"50025",UNIVERSITY OF CALIFORNIA SAN DIEGO MEDICAL CENTER,"200 WEST ARBOR DRIVE",SAN DIEGO,CA,"92103",SAN DIEGO,"6195436222"
"41326",DELTA MEMORIAL HOSPITAL,"811 HIGHWAY 65 SOUTH",DUMAS,AR,"71639",DESHA,"8703824303"
"43300",ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",LITTLE ROCK,AR,"72202",PULASKI,"5013641100"
"50036",BAKERSFIELD MEMORIAL HOSPITAL,"420 34TH ST BOX",BAKERSFIELD,CA,"93301",KERN,"6613271792"
"50084",ST JOSEPH'S MEDICAL CENTER OF STOCKTON,"1800 N CALIFORNIA ST",STOCKTON,CA,"95204",SAN JOAQUIN,"2099432000"
"50057",KAWEAH DELTA MEDICAL CENTER,"400 W MINERAL KING AVE",VISALIA,CA,"93291",TULARE,"5596242000"
"50107",MARIAN REGIONAL MEDICAL CENTER,"1400 E CHURCH ST",SANTA MARIA,CA,"93454",SANTA BARBARA,"8057393100"
"50072",KAISER FOUNDATION HOSPITAL - WALNUT CREEK,"1425 S MAIN STREET",WALNUT CREEK,CA,"94596",CONTRA COSTA,"9252954000"
"50073",KAISER FOUNDATION HOSPITAL AND REHAB CENTER,"975 SERENO DR",VALLEJO,CA,"94589",SOLANO,"7076511000"
"50127",WOODLAND MEMORIAL HOSPITAL,"1325 COTTONWOOD STREET",WOODLAND,CA,"95695",YOLO,"5306623961"
"50091",COMMUNITY HOSPITAL OF HUNTINGTON PARK,"2623 E SLAUSON AVE",HUNTINGTON PARK,CA,"90255",LOS ANGELES,"3235831931"
"60116",GOOD SAMARITAN MEDICAL CENTER,"200 EXEMPLA CIRCLE",LAFAYETTE,CO,"80026",BOULDER,"3036894000"
"51309",JEROLD PHELPS COMMUNITY HOSPITAL,"733 CEDAR ST",GARBERVILLE,CA,"95542",HUMBOLDT,"7079233921"
"53308",HEALTHBRIDGE CHILDREN'S HOSPITAL - ORANGE,"393 S TUSTIN STREET",ORANGE,CA,"92866",ORANGE,"7142892400"
"60016",CENTURA HEALTH-ST THOMAS MORE HOSPITAL,"1338 PHAY AVE",CANON CITY,CO,"81212",FREMONT,"7192852000"
"50736",MONTEREY PARK HOSPITAL,"900 S ATLANTIC BLVD",MONTEREY PARK,CA,"91754",LOS ANGELES,"6265709000"
"50242",DOMINICAN HOSPITAL,"1555 SOQUEL DRIVE",SANTA CRUZ,CA,"95065",SANTA CRUZ,"8314627700"
"50589",PLACENTIA LINDA HOSPITAL,"1301 N ROSE DRIVE",PLACENTIA,CA,"92870",ORANGE,"7149932000"
"50189",GEORGE L MEE MEMORIAL HOSPITAL,"300 CANAL STREET",KING CITY,CA,"93930",MONTEREY,"8313856000"
"50301",UKIAH VALLEY MEDICAL CENTER,"275 HOSPITAL DRIVE",UKIAH,CA,"95482",MENDOCINO,"7074623111"
"50342",PIONEERS MEMORIAL HEALTHCARE DISTRICT,"207 WEST LEGION ROAD",BRAWLEY,CA,"92227",IMPERIAL,"7603513333"
"50348",UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,"101 CITY DRIVE SOUTH",ORANGE,CA,"92868",ORANGE,"7144566112"
"50279",HI-DESERT MEDICAL CENTER,"6601 WHITE FEATHER ROAD",JOSHUA TREE,CA,"92252",SAN BERNARDINO,"7603663711"
